Latitude, Longitude, Data Value
52, -74, -999
52, -73, -999
52, -72, -999
52, -71, -999
52, -70, -999
52, -69, -999
52, -68, -999
52, -67, -999
52, -66, -999
52, -65, -999
52, -64, -999
52, -63, -999
52, -62, -999
52, -61, -999
52, -60, -999
52, -59, -999
52, -58, -999
52, -57, -999
52, -56, -999
52, -55, 115.532
52, -54, 121.868
52, -53, 134.417
52, -52, 115.972
52, -51, 115.176
52, -50, 118.808
52, -49, 99.9305
52, -48, 74.9845
52, -47, 65.4866
52, -46, 73.617
52, -45, 114.255
52, -44, 176.415
52, -43, 179.09
52, -42, 79.0181
52, -41, -17.3655
52, -40, -22.233
52, -39, 41.36
52, -38, 91.4438
52, -37, 101.914
52, -36, 104.863
52, -35, 96.5602
52, -34, 77.568
52, -33, 52.3929
52, -32, 11.3741
52, -31, -1.05511
52, -30, 37.0237
52, -29, 119.24
52, -28, 187.511
52, -27, 163.237
52, -26, 117.113
52, -25, 117.89
52, -24, 136.758
52, -23, 114.252
52, -22, 75.0198
52, -21, 65.1109
52, -20, 70.2029
52, -19, 102.438
52, -18, 133.242
52, -17, 127.653
52, -16, 111.208
52, -15, 83.3278
52, -14, 62.4728
52, -13, 73.6241
52, -12, 89.6237
52, -11, 115.447
52, -10, 127.137
52, -9, -999
52, -8, -999
52, -7, 107.703
52, -6, 141.276
52, -5, 176.153
52, -4, -999
52, -3, -999
51, 2, -999
51, 3, -999
51, 4, -999
51, 5, -999
51, 6, -999
51, 7, -999
51, 8, -999
51, 9, -999
51, 10, -999
51, 11, -999
51, 12, -999
51, 13, -999
51, 14, -999
51, 15, -999
51, 16, -999
51, 17, -999
51, 18, -999
51, 19, -999
51, 20, -999
51, 21, -999
51, 22, -999
51, 23, -999
51, 24, -999
51, 25, -999
51, 26, -999
51, 27, -999
51, 28, -999
51, 29, -999
51, 30, -999
51, 31, -999
51, 32, -999
51, 33, -999
51, 34, -999
51, 35, -999
51, 36, -999
51, 37, -999
51, 38, -999
51, 39, -999
51, 40, -999
51, 41, -999
51, 42, -999
51, 43, -999
51, 44, -999
51, 45, -999
51, 46, -999
51, 47, -999
51, 48, -999
51, 49, -999
51, 50, -999
51, 51, -999
51, 52, -999
51, 53, -999
51, 54, -999
51, 55, -999
51, 56, -999
51, 57, -999
51, 58, -999
51, 59, -999
51, 60, -999
51, 61, -999
51, 62, -999
51, 63, -999
51, 64, -999
51, 65, -999
51, 66, -999
51, 67, -999
51, 68, -999
51, 69, -999
51, 70, -999
51, 71, -999
51, 72, -999
51, 73, -999
51, 74, -999
51, 75, -999
51, 76, -999
51, 77, -999
51, 78, -999
51, 79, -999
51, 80, -999
51, 81, -999
51, 82, -999
51, 83, -999
51, 84, -999
51, 85, -999
51, 86, -999
51, 87, -999
51, 88, -999
51, 89, -999
51, 90, -999
51, 91, -999
51, 92, -999
51, 93, -999
51, 94, -999
51, 95, -999
51, 96, -999
51, 97, -999
51, 98, -999
51, 99, -999
51, 100, -999
51, 101, -999
51, 102, -999
51, 103, -999
51, 104, -999
51, 105, -999
51, 106, -999
51, 107, -999
51, 108, -999
51, 109, -999
51, 110, -999
51, 111, -999
51, 112, -999
51, 113, -999
51, 114, -999
51, 115, -999
51, 116, -999
51, 117, -999
51, 118, -999
51, 119, -999
51, 120, -999
51, 121, -999
51, 122, -999
51, 123, -999
51, 124, -999
51, 125, -999
51, 126, -999
51, 127, -999
51, 128, -999
51, 129, -999
51, 130, -999
51, 131, -999
51, 132, -999
51, 133, -999
51, 134, -999
51, 135, -999
51, 136, -999
51, 137, -999
51, 138, -999
51, 139, -999
51, 140, -999
51, 141, 91.3403
51, 142, -999
51, 143, -999
51, 144, 158.654
51, 145, 108.112
51, 146, 88.4653
51, 147, 70.6242
51, 148, 48.2147
51, 149, 57.1274
51, 150, 69.4404
51, 151, 79.1017
51, 152, 66.1539
51, 153, 69.9984
51, 154, 95.432
51, 155, 133.993
51, 156, 196.34
51, 157, 202.291
51, 158, 152.842
51, 159, 69.444
51, 160, -33.9274
51, 161, -79.3776
51, 162, -67.7857
51, 163, -59.1476
51, 164, -51.8535
51, 165, -38.762
51, 166, -19.4073
51, 167, -37.2093
51, 168, -53.6708
51, 169, -47.8457
51, 170, -80.6157
51, 171, -123.422
51, 172, -87.0599
51, 173, 22.2352
51, 174, 148.024
51, 175, 211.74
51, 176, 149.581
51, 177, 90.8125
51, 178, 112.657
51, 179, 111.515
51, 180, 95.9344
51, -179, 72.8407
51, -178, 33.1153
51, -177, 25.3877
51, -176, 31.7726
51, -175, 18.7355
51, -174, 8.00473
51, -173, 9.62018
51, -172, 31.5794
51, -171, 63.0608
51, -170, 72.285
51, -169, 63.5654
51, -168, 71.2487
51, -167, 95.3195
51, -166, 109.176
51, -165, 98.9356
51, -164, 93.438
51, -163, 94.9977
51, -162, 108.182
51, -161, 116.78
51, -160, 87.0095
51, -159, 84.0592
51, -158, 101.557
51, -157, 120.178
51, -156, 145.839
51, -155, 127.169
51, -154, 89.6648
51, -153, 69.9951
51, -152, 63.0988
51, -151, 63.6766
51, -150, 56.8369
51, -149, 57.1382
51, -148, 75.3638
51, -147, 88.6119
51, -146, 76.2288
51, -145, 60.1241
51, -144, 74.5147
51, -143, 100.599
51, -142, 81.7004
51, -141, 48.8418
51, -140, 54.6125
51, -139, 75.8691
51, -138, 74.811
51, -137, 66.6978
51, -136, 81.2286
51, -135, 70.0648
51, -134, 26.5038
51, -133, 19.8171
51, -132, 13.9155
51, -131, -9.8908
51, -130, -0.214436
51, -129, 76.4529
51, -128, 186.848
51, -127, -999
51, -126, 408.275
51, -125, -999
51, -124, -999
51, -123, -999
51, -122, -999
51, -121, -999
51, -120, -999
51, -119, -999
51, -118, -999
51, -117, -999
51, -116, -999
51, -115, -999
51, -114, -999
51, -113, -999
51, -112, -999
51, -111, -999
51, -110, -999
51, -109, -999
51, -108, -999
51, -107, -999
51, -106, -999
51, -105, -999
51, -104, -999
51, -103, -999
51, -102, -999
51, -101, -999
51, -100, -999
51, -99, -999
51, -98, -999
51, -97, -999
51, -96, -999
51, -95, -999
51, -94, -999
51, -93, -999
51, -92, -999
51, -91, -999
51, -90, -999
51, -89, -999
51, -88, -999
51, -87, -999
51, -86, -999
51, -85, -999
51, -84, -999
51, -83, -999
51, -82, -999
51, -81, -999
51, -80, -999
51, -79, -999
51, -78, -999
51, -77, -999
51, -76, -999
51, -75, -999
51, -74, -999
51, -73, -999
51, -72, -999
51, -71, -999
51, -70, -999
51, -69, -999
51, -68, -999
51, -67, -999
51, -66, -999
51, -65, -999
51, -64, -999
51, -63, -999
51, -62, -999
51, -61, -999
51, -60, -999
51, -59, -999
51, -58, 121.777
51, -57, 125.891
51, -56, -999
51, -55, 100.222
51, -54, 121.54
51, -53, 124.641
51, -52, 97.6546
51, -51, 81.3459
51, -50, 110.214
51, -49, 113.137
51, -48, 93.2834
51, -47, 84.152
51, -46, 96.5967
51, -45, 147.263
51, -44, 206.185
51, -43, 273.323
51, -42, 268.773
51, -41, 113.454
51, -40, -10.7367
51, -39, 15.0409
51, -38, 72.5422
51, -37, 158.224
51, -36, 166.37
51, -35, 110.369
51, -34, 28.3643
51, -33, -16.1195
51, -32, 11.558
51, -31, 69.5678
51, -30, 104.952
51, -29, 72.8167
51, -28, 61.073
51, -27, 63.6419
51, -26, 55.243
51, -25, 62.5421
51, -24, 37.0793
51, -23, 7.97473
51, -22, -28.5874
51, -21, -64.4064
51, -20, -51.0105
51, -19, -5.1945
51, -18, 18.723
51, -17, 71.891
51, -16, 88.7334
51, -15, 68.2594
51, -14, 65.8151
51, -13, 79.853
51, -12, 113.935
51, -11, 127.967
51, -10, 121.79
51, -9, 116.255
51, -8, 114.243
51, -7, 104.645
51, -6, 96.9556
51, -5, 106.807
51, -4, 125.447
51, -3, -999
50, 2, -999
50, 3, -999
50, 4, -999
50, 5, -999
50, 6, -999
50, 7, -999
50, 8, -999
50, 9, -999
50, 10, -999
50, 11, -999
50, 12, -999
50, 13, -999
50, 14, -999
50, 15, -999
50, 16, -999
50, 17, -999
50, 18, -999
50, 19, -999
50, 20, -999
50, 21, -999
50, 22, -999
50, 23, -999
50, 24, -999
50, 25, -999
50, 26, -999
50, 27, -999
50, 28, -999
50, 29, -999
50, 30, -999
50, 31, -999
50, 32, -999
50, 33, -999
50, 34, -999
50, 35, -999
50, 36, -999
50, 37, -999
50, 38, -999
50, 39, -999
50, 40, -999
50, 41, -999
50, 42, -999
50, 43, -999
50, 44, -999
50, 45, -999
50, 46, -999
50, 47, -999
50, 48, -999
50, 49, -999
50, 50, -999
50, 51, -999
50, 52, -999
50, 53, -999
50, 54, -999
50, 55, -999
50, 56, -999
50, 57, -999
50, 58, -999
50, 59, -999
50, 60, -999
50, 61, -999
50, 62, -999
50, 63, -999
50, 64, -999
50, 65, -999
50, 66, -999
50, 67, -999
50, 68, -999
50, 69, -999
50, 70, -999
50, 71, -999
50, 72, -999
50, 73, -999
50, 74, -999
50, 75, -999
50, 76, -999
50, 77, -999
50, 78, -999
50, 79, -999
50, 80, -999
50, 81, -999
50, 82, -999
50, 83, -999
50, 84, -999
50, 85, -999
50, 86, -999
50, 87, -999
50, 88, -999
50, 89, -999
50, 90, -999
50, 91, -999
50, 92, -999
50, 93, -999
50, 94, -999
50, 95, -999
50, 96, -999
50, 97, -999
50, 98, -999
50, 99, -999
50, 100, -999
50, 101, -999
50, 102, -999
50, 103, -999
50, 104, -999
50, 105, -999
50, 106, -999
50, 107, -999
50, 108, -999
50, 109, -999
50, 110, -999
50, 111, -999
50, 112, -999
50, 113, -999
50, 114, -999
50, 115, -999
50, 116, -999
50, 117, -999
50, 118, -999
50, 119, -999
50, 120, -999
50, 121, -999
50, 122, -999
50, 123, -999
50, 124, -999
50, 125, -999
50, 126, -999
50, 127, -999
50, 128, -999
50, 129, -999
50, 130, -999
50, 131, -999
50, 132, -999
50, 133, -999
50, 134, -999
50, 135, -999
50, 136, -999
50, 137, -999
50, 138, -999
50, 139, -999
50, 140, -999
50, 141, 79.7633
50, 142, -999
50, 143, -999
50, 144, 143.687
50, 145, 119.115
50, 146, 104.302
50, 147, 86.2828
50, 148, 55.4037
50, 149, 40.3627
50, 150, 43.9769
50, 151, 44.6673
50, 152, 39.7721
50, 153, 60.1313
50, 154, 96.0753
50, 155, 117.622
50, 156, 112.667
50, 157, 98.6776
50, 158, 104.09
50, 159, 53.5196
50, 160, -23.0959
50, 161, -64.0175
50, 162, -72.413
50, 163, -35.5321
50, 164, 43.1659
50, 165, 93.6124
50, 166, 93.5586
50, 167, 47.1082
50, 168, 43.0438
50, 169, 50.3111
50, 170, 18.5737
50, 171, 13.1767
50, 172, 71.5354
50, 173, 161.283
50, 174, 257.493
50, 175, 314.063
50, 176, 315.446
50, 177, 319.771
50, 178, 340.174
50, 179, 241.661
50, 180, 41.4822
50, -179, 95.9344
50, -178, 18.2202
50, -177, 13.1767
50, -176, -0.349754
50, -175, -9.40599
50, -174, 1.71546
50, -173, 29.3578
50, -172, 72.3216
50, -171, 88.7792
50, -170, 88.0348
50, -169, 85.3305
50, -168, 86.761
50, -167, 106.149
50, -166, 127.545
50, -165, 126.846
50, -164, 105.174
50, -163, 91.0214
50, -162, 89.8626
50, -161, 83.1348
50, -160, 75.6188
50, -159, 84.7916
50, -158, 103.486
50, -157, 97.982
50, -156, 85.3803
50, -155, 78.5061
50, -154, 79.0476
50, -153, 85.5781
50, -152, 61.2255
50, -151, 50.1403
50, -150, 68.026
50, -149, 91.0853
50, -148, 103.939
50, -147, 108.99
50, -146, 108.383
50, -145, 85.3403
50, -144, 67.0824
50, -143, 81.7552
50, -142, 67.8224
50, -141, 49.3089
50, -140, 67.1864
50, -139, 80.9469
50, -138, 89.0936
50, -137, 89.0583
50, -136, 87.2532
50, -135, 76.4254
50, -134, 56.4381
50, -133, 29.7549
50, -132, -10.7145
50, -131, -41.3357
50, -130, -26.0472
50, -129, -1.78162
50, -128, 45.8945
50, -127, 107.898
50, -126, -999
50, -125, -999
50, -124, 9.58061
50, -123, -999
50, -122, -999
50, -121, -999
50, -120, -999
50, -119, -999
50, -118, -999
50, -117, -999
50, -116, -999
50, -115, -999
50, -114, -999
50, -113, -999
50, -112, -999
50, -111, -999
50, -110, -999
50, -109, -999
50, -108, -999
50, -107, -999
50, -106, -999
50, -105, -999
50, -104, -999
50, -103, -999
50, -102, -999
50, -101, -999
50, -100, -999
50, -99, -999
50, -98, -999
50, -97, -999
50, -96, -999
50, -95, -999
50, -94, -999
50, -93, -999
50, -92, -999
50, -91, -999
50, -90, -999
50, -89, -999
50, -88, -999
50, -87, -999
50, -86, -999
50, -85, -999
50, -84, -999
50, -83, -999
50, -82, -999
50, -81, -999
50, -80, -999
50, -79, -999
50, -78, -999
50, -77, -999
50, -76, -999
50, -75, -999
50, -74, -999
50, -73, -999
50, -72, -999
50, -71, -999
50, -70, -999
50, -69, -999
50, -68, -999
50, -67, -999
50, -66, 96.5698
50, -65, 160.603
50, -64, 153.584
50, -63, -999
50, -62, 183.955
50, -61, 158.317
50, -60, 112.259
50, -59, 107.288
50, -58, 102.413
50, -57, -999
50, -56, 91.7376
50, -55, 100.368
50, -54, 94.6516
50, -53, 104.786
50, -52, 111.334
50, -51, 76.7723
50, -50, 83.127
50, -49, 104.524
50, -48, 86.8082
50, -47, 89.0739
50, -46, 97.3157
50, -45, 121.556
50, -44, 156.07
50, -43, 207.993
50, -42, 280.477
50, -41, 191.227
50, -40, -39.977
50, -39, -109.76
50, -38, 49.1052
50, -37, 161.245
50, -36, 130.178
50, -35, 107.623
50, -34, 43.4561
50, -33, 52.0123
50, -32, 95.6402
50, -31, 75.7669
50, -30, 128.444
50, -29, 106.5
50, -28, 57.0176
50, -27, 56.2895
50, -26, 66.4097
50, -25, 60.6717
50, -24, 25.0826
50, -23, 27.2921
50, -22, 77.1225
50, -21, 56.3121
50, -20, 26.164
50, -19, 67.6649
50, -18, 62.6224
50, -17, 87.9065
50, -16, 104.819
50, -15, 49.2571
50, -14, 48.8338
50, -13, 93.8176
50, -12, 134.474
50, -11, 129.109
50, -10, 99.068
50, -9, 95.602
50, -8, 112.583
50, -7, 113.286
50, -6, 96.7776
50, -5, 100.848
50, -4, 119.666
50, -3, 120.9
49, 2, -999
49, 3, -999
49, 4, -999
49, 5, -999
49, 6, -999
49, 7, -999
49, 8, -999
49, 9, -999
49, 10, -999
49, 11, -999
49, 12, -999
49, 13, -999
49, 14, -999
49, 15, -999
49, 16, -999
49, 17, -999
49, 18, -999
49, 19, -999
49, 20, -999
49, 21, -999
49, 22, -999
49, 23, -999
49, 24, -999
49, 25, -999
49, 26, -999
49, 27, -999
49, 28, -999
49, 29, -999
49, 30, -999
49, 31, -999
49, 32, -999
49, 33, -999
49, 34, -999
49, 35, -999
49, 36, -999
49, 37, -999
49, 38, -999
49, 39, -999
49, 40, -999
49, 41, -999
49, 42, -999
49, 43, -999
49, 44, -999
49, 45, -999
49, 46, -999
49, 47, -999
49, 48, -999
49, 49, -999
49, 50, -999
49, 51, -999
49, 52, -999
49, 53, -999
49, 54, -999
49, 55, -999
49, 56, -999
49, 57, -999
49, 58, -999
49, 59, -999
49, 60, -999
49, 61, -999
49, 62, -999
49, 63, -999
49, 64, -999
49, 65, -999
49, 66, -999
49, 67, -999
49, 68, -999
49, 69, -999
49, 70, -999
49, 71, -999
49, 72, -999
49, 73, -999
49, 74, -999
49, 75, -999
49, 76, -999
49, 77, -999
49, 78, -999
49, 79, -999
49, 80, -999
49, 81, -999
49, 82, -999
49, 83, -999
49, 84, -999
49, 85, -999
49, 86, -999
49, 87, -999
49, 88, -999
49, 89, -999
49, 90, -999
49, 91, -999
49, 92, -999
49, 93, -999
49, 94, -999
49, 95, -999
49, 96, -999
49, 97, -999
49, 98, -999
49, 99, -999
49, 100, -999
49, 101, -999
49, 102, -999
49, 103, -999
49, 104, -999
49, 105, -999
49, 106, -999
49, 107, -999
49, 108, -999
49, 109, -999
49, 110, -999
49, 111, -999
49, 112, -999
49, 113, -999
49, 114, -999
49, 115, -999
49, 116, -999
49, 117, -999
49, 118, -999
49, 119, -999
49, 120, -999
49, 121, -999
49, 122, -999
49, 123, -999
49, 124, -999
49, 125, -999
49, 126, -999
49, 127, -999
49, 128, -999
49, 129, -999
49, 130, -999
49, 131, -999
49, 132, -999
49, 133, -999
49, 134, -999
49, 135, -999
49, 136, -999
49, 137, -999
49, 138, -999
49, 139, -999
49, 140, 67.284
49, 141, 64.2121
49, 142, -999
49, 143, 216.668
49, 144, 176.693
49, 145, 142.239
49, 146, 118.585
49, 147, 96.4703
49, 148, 67.6831
49, 149, 51.1771
49, 150, 37.8448
49, 151, 33.7795
49, 152, 48.8353
49, 153, 72.5
49, 154, 78.6963
49, 155, 49.9291
49, 156, 22.9641
49, 157, 24.9515
49, 158, 11.489
49, 159, -15.5259
49, 160, -20.8831
49, 161, 0.426895
49, 162, 0.749317
49, 163, 39.4549
49, 164, 128.562
49, 165, 195.182
49, 166, 130.944
49, 167, 52.0256
49, 168, 56.4894
49, 169, 50.4714
49, 170, 46.0273
49, 171, 97.9653
49, 172, 143.657
49, 173, 119.739
49, 174, 89.2493
49, 175, 95.8642
49, 176, 105.202
49, 177, 117.126
49, 178, 138.6
49, 179, 95.0532
49, 180, 70.6478
49, -179, 41.4822
49, -178, 44.5618
49, -177, 54.9727
49, -176, 37.0304
49, -175, 60.2107
49, -174, 101.965
49, -173, 96.7209
49, -172, 94.6394
49, -171, 97.8401
49, -170, 107.242
49, -169, 122.494
49, -168, 112.096
49, -167, 102.688
49, -166, 113.796
49, -165, 123.935
49, -164, 105.016
49, -163, 91.2482
49, -162, 79.7035
49, -161, 74.2883
49, -160, 89.0964
49, -159, 101.661
49, -158, 109.003
49, -157, 88.6081
49, -156, 73.7443
49, -155, 66.9209
49, -154, 79.0589
49, -153, 94.2631
49, -152, 85.3977
49, -151, 76.4758
49, -150, 96.0159
49, -149, 105.459
49, -148, 99.0092
49, -147, 87.9089
49, -146, 90.2761
49, -145, 90.5015
49, -144, 62.8986
49, -143, 69.1711
49, -142, 69.1012
49, -141, 53.5112
49, -140, 51.8125
49, -139, 59.8438
49, -138, 80.0077
49, -137, 82.9193
49, -136, 69.0929
49, -135, 69.1411
49, -134, 79.9273
49, -133, 51.4162
49, -132, 4.61484
49, -131, -14.6274
49, -130, -14.4906
49, -129, -7.06861
49, -128, 28.6564
49, -127, 60.0784
49, -126, 94.4484
49, -125, 181.882
49, -124, -999
49, -123, -999
49, -122, 86.744
49, -121, -999
49, -120, -999
49, -119, -999
49, -118, -999
49, -117, -999
49, -116, -999
49, -115, -999
49, -114, -999
49, -113, -999
49, -112, -999
49, -111, -999
49, -110, -999
49, -109, -999
49, -108, -999
49, -107, -999
49, -106, -999
49, -105, -999
49, -104, -999
49, -103, -999
49, -102, -999
49, -101, -999
49, -100, -999
49, -99, -999
49, -98, -999
49, -97, -999
49, -96, -999
49, -95, -999
49, -94, -999
49, -93, -999
49, -92, -999
49, -91, -999
49, -90, -999
49, -89, -999
49, -88, -999
49, -87, -999
49, -86, -999
49, -85, -999
49, -84, -999
49, -83, -999
49, -82, -999
49, -81, -999
49, -80, -999
49, -79, -999
49, -78, -999
49, -77, -999
49, -76, -999
49, -75, -999
49, -74, -999
49, -73, -999
49, -72, -999
49, -71, -999
49, -70, -999
49, -69, -999
49, -68, 104.337
49, -67, -999
49, -66, -999
49, -65, -999
49, -64, -999
49, -63, 101.214
49, -62, 147.336
49, -61, 148.362
49, -60, 102.272
49, -59, 87.187
49, -58, 91.3937
49, -57, -999
49, -56, -999
49, -55, -999
49, -54, -999
49, -53, 120.533
49, -52, 133.351
49, -51, 72.1268
49, -50, 44.7326
49, -49, 71.3826
49, -48, 94.6723
49, -47, 109.854
49, -46, 102.939
49, -45, 97.0023
49, -44, 106.099
49, -43, 137.955
49, -42, 186.477
49, -41, 180.78
49, -40, 92.6602
49, -39, 9.00204
49, -38, 60.6764
49, -37, 141.266
49, -36, 140.812
49, -35, 128.51
49, -34, 91.5441
49, -33, 21.2214
49, -32, 2.56545
49, -31, 17.5892
49, -30, 25.5944
49, -29, 25.3251
49, -28, 36.8977
49, -27, 92.3987
49, -26, 135.024
49, -25, 78.3354
49, -24, 47.6947
49, -23, 80.4901
49, -22, 90.3067
49, -21, 65.4072
49, -20, 81.5036
49, -19, 141.438
49, -18, 148.983
49, -17, 116.123
49, -16, 84.2462
49, -15, 67.9844
49, -14, 91.9289
49, -13, 124.516
49, -12, 128.122
49, -11, 116.47
49, -10, 95.512
49, -9, 93.7124
49, -8, 112.145
49, -7, 116.328
49, -6, 113.916
49, -5, 121.251
49, -4, 128.826
49, -3, 133.327
48, 2, -999
48, 3, -999
48, 4, -999
48, 5, -999
48, 6, -999
48, 7, -999
48, 8, -999
48, 9, -999
48, 10, -999
48, 11, -999
48, 12, -999
48, 13, -999
48, 14, -999
48, 15, -999
48, 16, -999
48, 17, -999
48, 18, -999
48, 19, -999
48, 20, -999
48, 21, -999
48, 22, -999
48, 23, -999
48, 24, -999
48, 25, -999
48, 26, -999
48, 27, -999
48, 28, -999
48, 29, -999
48, 30, -999
48, 31, -999
48, 32, -999
48, 33, -999
48, 34, -999
48, 35, -999
48, 36, -999
48, 37, -999
48, 38, -999
48, 39, -999
48, 40, -999
48, 41, -999
48, 42, -999
48, 43, -999
48, 44, -999
48, 45, -999
48, 46, -999
48, 47, -999
48, 48, -999
48, 49, -999
48, 50, -999
48, 51, -999
48, 52, -999
48, 53, -999
48, 54, -999
48, 55, -999
48, 56, -999
48, 57, -999
48, 58, -999
48, 59, -999
48, 60, -999
48, 61, -999
48, 62, -999
48, 63, -999
48, 64, -999
48, 65, -999
48, 66, -999
48, 67, -999
48, 68, -999
48, 69, -999
48, 70, -999
48, 71, -999
48, 72, -999
48, 73, -999
48, 74, -999
48, 75, -999
48, 76, -999
48, 77, -999
48, 78, -999
48, 79, -999
48, 80, -999
48, 81, -999
48, 82, -999
48, 83, -999
48, 84, -999
48, 85, -999
48, 86, -999
48, 87, -999
48, 88, -999
48, 89, -999
48, 90, -999
48, 91, -999
48, 92, -999
48, 93, -999
48, 94, -999
48, 95, -999
48, 96, -999
48, 97, -999
48, 98, -999
48, 99, -999
48, 100, -999
48, 101, -999
48, 102, -999
48, 103, -999
48, 104, -999
48, 105, -999
48, 106, -999
48, 107, -999
48, 108, -999
48, 109, -999
48, 110, -999
48, 111, -999
48, 112, -999
48, 113, -999
48, 114, -999
48, 115, -999
48, 116, -999
48, 117, -999
48, 118, -999
48, 119, -999
48, 120, -999
48, 121, -999
48, 122, -999
48, 123, -999
48, 124, -999
48, 125, -999
48, 126, -999
48, 127, -999
48, 128, -999
48, 129, -999
48, 130, -999
48, 131, -999
48, 132, -999
48, 133, -999
48, 134, -999
48, 135, -999
48, 136, -999
48, 137, -999
48, 138, -999
48, 139, 86.4952
48, 140, 78.3385
48, 141, 76.2082
48, 142, -999
48, 143, 202.406
48, 144, 176.621
48, 145, 144.645
48, 146, 108.797
48, 147, 70.5889
48, 148, 73.9905
48, 149, 103.552
48, 150, 83.6935
48, 151, 35.7127
48, 152, 33.9986
48, 153, 29.555
48, 154, 30.3245
48, 155, 22.815
48, 156, 24.1783
48, 157, 38.479
48, 158, 73.2543
48, 159, 57.0805
48, 160, -11.5109
48, 161, -17.1385
48, 162, 8.53342
48, 163, -1.23069
48, 164, 15.6694
48, 165, 79.976
48, 166, 81.7346
48, 167, 81.4639
48, 168, 67.3469
48, 169, 30.3802
48, 170, 30.3851
48, 171, 63.9401
48, 172, 81.7765
48, 173, 71.6859
48, 174, 64.9462
48, 175, 60.2809
48, 176, 41.3982
48, 177, 31.3222
48, 178, 54.2146
48, 179, 61.7453
48, 180, 107.605
48, -179, 70.6478
48, -178, 106.512
48, -177, 111.035
48, -176, 85.3474
48, -175, 96.1903
48, -174, 107.938
48, -173, 96.7639
48, -172, 105.703
48, -171, 119.718
48, -170, 114.053
48, -169, 123.229
48, -168, 126.568
48, -167, 139.923
48, -166, 157.2
48, -165, 156.294
48, -164, 129.026
48, -163, 94.8606
48, -162, 80.985
48, -161, 86.5567
48, -160, 94.0407
48, -159, 97.7458
48, -158, 118.259
48, -157, 120.985
48, -156, 95.7562
48, -155, 77.2367
48, -154, 76.8885
48, -153, 85.4967
48, -152, 98.6067
48, -151, 113.524
48, -150, 124.982
48, -149, 104.893
48, -148, 87.9915
48, -147, 73.0331
48, -146, 59.8799
48, -145, 67.8212
48, -144, 51.8339
48, -143, 37.6054
48, -142, 49.8735
48, -141, 55.1498
48, -140, 50.8783
48, -139, 50.3469
48, -138, 68.6206
48, -137, 88.1596
48, -136, 87.7072
48, -135, 72.4086
48, -134, 59.1226
48, -133, 63.134
48, -132, 45.1533
48, -131, 0.788939
48, -130, -14.7671
48, -129, 4.91064
48, -128, 41.8633
48, -127, 39.6234
48, -126, 24.3071
48, -125, 83.5097
48, -124, 152.855
48, -123, -999
48, -122, -22.4905
48, -121, -999
48, -120, -999
48, -119, -999
48, -118, -999
48, -117, -999
48, -116, -999
48, -115, -999
48, -114, -999
48, -113, -999
48, -112, -999
48, -111, -999
48, -110, -999
48, -109, -999
48, -108, -999
48, -107, -999
48, -106, -999
48, -105, -999
48, -104, -999
48, -103, -999
48, -102, -999
48, -101, -999
48, -100, -999
48, -99, -999
48, -98, -999
48, -97, -999
48, -96, -999
48, -95, -999
48, -94, -999
48, -93, -999
48, -92, -999
48, -91, -999
48, -90, -999
48, -89, -999
48, -88, -999
48, -87, -999
48, -86, -999
48, -85, -999
48, -84, -999
48, -83, -999
48, -82, -999
48, -81, -999
48, -80, -999
48, -79, -999
48, -78, -999
48, -77, -999
48, -76, -999
48, -75, -999
48, -74, -999
48, -73, -999
48, -72, -999
48, -71, -999
48, -70, -999
48, -69, 437.6
48, -68, -999
48, -67, -999
48, -66, -999
48, -65, -999
48, -64, -999
48, -63, 101.963
48, -62, 191.898
48, -61, 150.684
48, -60, 103.646
48, -59, 96.1708
48, -58, -999
48, -57, -999
48, -56, -999
48, -55, -999
48, -54, -999
48, -53, 120.461
48, -52, -999
48, -51, 90.2196
48, -50, 87.4524
48, -49, 85.2207
48, -48, 94.8862
48, -47, 104.188
48, -46, 103.531
48, -45, 112.028
48, -44, 103.63
48, -43, 72.8466
48, -42, 74.1892
48, -41, 197.872
48, -40, 305.092
48, -39, 237.475
48, -38, 117.833
48, -37, 59.7398
48, -36, 22.0083
48, -35, -15.2056
48, -34, 49.0475
48, -33, 100.046
48, -32, 88.5402
48, -31, 71.9818
48, -30, -6.5997
48, -29, -71.2963
48, -28, 38.0009
48, -27, 127.727
48, -26, 186.335
48, -25, 80.4321
48, -24, 10.4755
48, -23, -0.235859
48, -22, -13.1697
48, -21, 10.2539
48, -20, 42.5824
48, -19, 82.7663
48, -18, 106.657
48, -17, 73.1181
48, -16, 50.6154
48, -15, 69.2321
48, -14, 95.2046
48, -13, 119.197
48, -12, 111.864
48, -11, 119.2
48, -10, 112.572
48, -9, 102.628
48, -8, 118.338
48, -7, 123.567
48, -6, 121.635
48, -5, 119.068
48, -4, 126.514
48, -3, 119.476
47, 2, -999
47, 3, -999
47, 4, -999
47, 5, -999
47, 6, -999
47, 7, -999
47, 8, -999
47, 9, -999
47, 10, -999
47, 11, -999
47, 12, -999
47, 13, -999
47, 14, -999
47, 15, -999
47, 16, -999
47, 17, -999
47, 18, -999
47, 19, -999
47, 20, -999
47, 21, -999
47, 22, -999
47, 23, -999
47, 24, -999
47, 25, -999
47, 26, -999
47, 27, -999
47, 28, -999
47, 29, -999
47, 30, -999
47, 31, -999
47, 32, -999
47, 33, -999
47, 34, -999
47, 35, -999
47, 36, -999
47, 37, -999
47, 38, -999
47, 39, -999
47, 40, -999
